Order ID,Product,Quantity Ordered,Price Each,Order Date,City,State,ZIP Code
209961,Lightning Charging Cable,1,14.95,2019-06-01 23:00:00,Austin,TX,73301
209962,USB-C Charging Cable,1,11.95,2019-06-23 10:58:00,New York City,NY,10001
209963,Lightning Charging Cable,1,14.95,2019-06-13 18:58:00,Boston,MA,02215
209964,USB-C Charging Cable,2,11.95,2019-06-11 14:30:00,Los Angeles,CA,90001
209965,20in Monitor,1,109.99,2019-06-24 14:00:00,San Francisco,CA,94016
209966,Lightning Charging Cable,1,14.95,2019-06-20 09:46:00,New York City,NY,10001
209967,AA Batteries (4-pack),2,3.84,2019-06-21 21:18:00,San Francisco,CA,94016
209968,Apple Airpods Headphones,1,150.0,2019-06-23 13:06:00,Dallas,TX,75001
209969,Apple Airpods Headphones,1,150.0,2019-06-21 15:55:00,Los Angeles,CA,90001
209970,AAA Batteries (4-pack),1,2.99,2019-06-08 20:58:00,Seattle,WA,98101
209971,AA Batteries (4-pack),1,3.84,2019-06-22 15:11:00,Dallas,TX,75001
209972,Wired Headphones,1,11.99,2019-06-14 17:09:00,New York City,NY,10001
209973,Bose SoundSport Headphones,1,99.99,2019-06-06 12:20:00,Austin,TX,73301
209974,USB-C Charging Cable,1,11.95,2019-06-11 10:06:00,New York City,NY,10001
209975,AA Batteries (4-pack),3,3.84,2019-06-05 21:25:00,New York City,NY,10001
209976,Apple Airpods Headphones,1,150.0,2019-06-26 11:52:00,Atlanta,GA,30301
209977,AA Batteries (4-pack),1,3.84,2019-06-01 06:28:00,Los Angeles,CA,90001
209978,Lightning Charging Cable,1,14.95,2019-06-05 13:50:00,Los Angeles,CA,90001
209979,USB-C Charging Cable,1,11.95,2019-06-24 09:42:00,San Francisco,CA,94016
209980,Bose SoundSport Headphones,1,99.99,2019-06-28 20:28:00,New York City,NY,10001
209981,iPhone,1,700.0,2019-06-05 19:25:00,Los Angeles,CA,90001
209982,27in 4K Gaming Monitor,1,389.99,2019-06-17 19:31:00,New York City,NY,10001
209983,Macbook Pro Laptop,1,1700.0,2019-06-22 16:25:00,Seattle,WA,98101
209984,USB-C Charging Cable,1,11.95,2019-06-03 06:50:00,Seattle,WA,98101
209985,Apple Airpods Headphones,1,150.0,2019-06-05 22:18:00,Portland,OR,97035
209986,20in Monitor,1,109.99,2019-06-23 16:49:00,New York City,NY,10001
209987,AAA Batteries (4-pack),3,2.99,2019-06-03 03:22:00,Los Angeles,CA,90001
209988,Wired Headphones,1,11.99,2019-06-27 18:04:00,San Francisco,CA,94016
209989,iPhone,1,700.0,2019-06-19 23:34:00,Los Angeles,CA,90001
209990,Google Phone,1,600.0,2019-06-16 20:31:00,Austin,TX,73301
209991,AAA Batteries (4-pack),1,2.99,2019-06-02 19:00:00,Boston,MA,02215
209992,Apple Airpods Headphones,1,150.0,2019-06-21 07:51:00,Boston,MA,02215
209993,USB-C Charging Cable,1,11.95,2019-06-04 18:14:00,Dallas,TX,75001
209994,Lightning Charging Cable,1,14.95,2019-06-28 21:01:00,Boston,MA,02215
209995,27in 4K Gaming Monitor,1,389.99,2019-06-13 19:16:00,Austin,TX,73301
209996,Google Phone,1,600.0,2019-06-13 08:21:00,Austin,TX,73301
209997,AA Batteries (4-pack),1,3.84,2019-06-19 11:23:00,New York City,NY,10001
209998,Bose SoundSport Headphones,1,99.99,2019-06-17 23:15:00,San Francisco,CA,94016
209999,Bose SoundSport Headphones,1,99.99,2019-06-16 08:37:00,Dallas,TX,75001
210000,iPhone,1,700.0,2019-06-06 19:17:00,Los Angeles,CA,90001
210001,AA Batteries (4-pack),1,3.84,2019-06-22 12:47:00,Portland,OR,97035
210002,AAA Batteries (4-pack),1,2.99,2019-06-26 13:28:00,San Francisco,CA,94016
210003,Bose SoundSport Headphones,1,99.99,2019-06-26 15:09:00,Boston,MA,02215
210004,AAA Batteries (4-pack),1,2.99,2019-06-23 14:40:00,San Francisco,CA,94016
210005,AAA Batteries (4-pack),1,2.99,2019-06-12 19:53:00,Atlanta,GA,30301
210006,Lightning Charging Cable,1,14.95,2019-06-21 19:02:00,Boston,MA,02215
210007,iPhone,1,700.0,2019-06-30 09:06:00,Dallas,TX,75001
210008,27in FHD Monitor,1,149.99,2019-06-19 00:07:00,Portland,OR,97035
210009,Bose SoundSport Headphones,1,99.99,2019-06-29 09:24:00,Los Angeles,CA,90001
210010,USB-C Charging Cable,1,11.95,2019-06-01 10:56:00,Austin,TX,73301
210011,AA Batteries (4-pack),1,3.84,2019-06-13 15:10:00,Atlanta,GA,30301
210012,34in Ultrawide Monitor,1,379.99,2019-06-04 17:21:00,San Francisco,CA,94016
210013,AA Batteries (4-pack),2,3.84,2019-06-17 17:27:00,New York City,NY,10001
210014,Wired Headphones,1,11.99,2019-06-28 17:08:00,Portland,OR,97035
210015,Wired Headphones,1,11.99,2019-06-06 18:12:00,Atlanta,GA,30301
210016,AA Batteries (4-pack),2,3.84,2019-06-22 22:17:00,San Francisco,CA,94016
210017,AAA Batteries (4-pack),1,2.99,2019-06-18 17:03:00,Atlanta,GA,30301
210018,Lightning Charging Cable,1,14.95,2019-06-14 15:01:00,San Francisco,CA,94016
210019,Lightning Charging Cable,1,14.95,2019-06-27 17:10:00,New York City,NY,10001
210020,Apple Airpods Headphones,1,150.0,2019-06-26 15:02:00,Los Angeles,CA,90001
210021,AAA Batteries (4-pack),1,2.99,2019-06-07 23:22:00,Boston,MA,02215
210022,Lightning Charging Cable,1,14.95,2019-06-29 08:19:00,San Francisco,CA,94016
210023,AA Batteries (4-pack),3,3.84,2019-06-12 21:24:00,Los Angeles,CA,90001
210024,AAA Batteries (4-pack),1,2.99,2019-06-19 20:21:00,Dallas,TX,75001
210025,20in Monitor,1,109.99,2019-06-02 16:59:00,New York City,NY,10001
210026,Bose SoundSport Headphones,1,99.99,2019-06-12 13:42:00,San Francisco,CA,94016
210027,Macbook Pro Laptop,1,1700.0,2019-06-05 14:35:00,Los Angeles,CA,90001
210028,27in FHD Monitor,1,149.99,2019-06-15 18:24:00,Dallas,TX,75001
210029,Bose SoundSport Headphones,1,99.99,2019-06-05 15:21:00,Dallas,TX,75001
210030,Macbook Pro Laptop,1,1700.0,2019-06-03 09:11:00,Los Angeles,CA,90001
210031,AAA Batteries (4-pack),1,2.99,2019-06-08 11:01:00,Portland,OR,97035
210032,AA Batteries (4-pack),1,3.84,2019-06-27 11:59:00,Atlanta,GA,30301
210033,AA Batteries (4-pack),2,3.84,2019-06-15 18:25:00,New York City,NY,10001
210034,27in 4K Gaming Monitor,1,389.99,2019-06-14 18:07:00,Atlanta,GA,30301
210035,27in FHD Monitor,1,149.99,2019-06-30 14:02:00,Dallas,TX,75001
210036,AA Batteries (4-pack),1,3.84,2019-06-08 19:05:00,Boston,MA,02215
210037,AAA Batteries (4-pack),1,2.99,2019-06-26 09:53:00,New York City,NY,10001
210038,ThinkPad Laptop,1,999.99,2019-06-15 14:49:00,New York City,NY,10001
210039,AAA Batteries (4-pack),1,2.99,2019-06-10 09:08:00,Dallas,TX,75001
210040,AA Batteries (4-pack),1,3.84,2019-06-29 14:30:00,San Francisco,CA,94016
210041,27in FHD Monitor,1,149.99,2019-06-17 21:31:00,Atlanta,GA,30301
210042,Flatscreen TV,1,300.0,2019-06-21 06:28:00,Portland,OR,97035
210043,Apple Airpods Headphones,1,150.0,2019-06-16 23:20:00,Seattle,WA,98101
210044,Apple Airpods Headphones,1,150.0,2019-06-14 00:28:00,Portland,OR,97035
210045,Bose SoundSport Headphones,1,99.99,2019-06-03 19:58:00,Boston,MA,02215
210046,Apple Airpods Headphones,1,150.0,2019-06-15 11:08:00,San Francisco,CA,94016
210047,34in Ultrawide Monitor,1,379.99,2019-06-06 18:53:00,San Francisco,CA,94016
210048,Wired Headphones,1,11.99,2019-06-05 07:41:00,San Francisco,CA,94016
210049,ThinkPad Laptop,1,999.99,2019-06-20 18:20:00,San Francisco,CA,94016
210050,Bose SoundSport Headphones,1,99.99,2019-06-13 11:24:00,New York City,NY,10001
210051,iPhone,1,700.0,2019-06-11 16:15:00,Austin,TX,73301
210052,USB-C Charging Cable,1,11.95,2019-06-18 14:01:00,Seattle,WA,98101
210053,Lightning Charging Cable,1,14.95,2019-06-04 11:55:00,Los Angeles,CA,90001
210054,Lightning Charging Cable,1,14.95,2019-06-22 18:26:00,Los Angeles,CA,90001
210055,Apple Airpods Headphones,1,150.0,2019-06-17 20:00:00,Portland,ME,04101
210056,Macbook Pro Laptop,1,1700.0,2019-06-09 00:13:00,Seattle,WA,98101
210057,AAA Batteries (4-pack),2,2.99,2019-06-19 09:23:00,Boston,MA,02215
210058,Lightning Charging Cable,1,14.95,2019-06-12 14:17:00,Austin,TX,73301
210059,27in FHD Monitor,1,149.99,2019-06-06 18:50:00,Los Angeles,CA,90001
210060,USB-C Charging Cable,1,11.95,2019-06-06 20:24:00,Portland,OR,97035
210061,Flatscreen TV,1,300.0,2019-06-28 23:36:00,San Francisco,CA,94016
210062,AAA Batteries (4-pack),1,2.99,2019-06-04 14:37:00,New York City,NY,10001
210063,Lightning Charging Cable,1,14.95,2019-06-19 23:19:00,Atlanta,GA,30301
210064,Lightning Charging Cable,1,14.95,2019-06-16 20:39:00,Atlanta,GA,30301
210064,27in FHD Monitor,1,149.99,2019-06-16 20:39:00,Atlanta,GA,30301
210065,Lightning Charging Cable,1,14.95,2019-06-20 15:11:00,San Francisco,CA,94016
210066,iPhone,1,700.0,2019-06-07 12:07:00,Dallas,TX,75001
210067,Wired Headphones,1,11.99,2019-06-16 15:47:00,Los Angeles,CA,90001
210068,AA Batteries (4-pack),1,3.84,2019-06-09 16:40:00,San Francisco,CA,94016
210069,Google Phone,1,600.0,2019-06-11 06:26:00,New York City,NY,10001
210070,AAA Batteries (4-pack),1,2.99,2019-06-19 17:05:00,San Francisco,CA,94016
210071,Lightning Charging Cable,1,14.95,2019-06-10 17:31:00,Portland,OR,97035
210072,AA Batteries (4-pack),2,3.84,2019-06-19 16:07:00,San Francisco,CA,94016
210073,Bose SoundSport Headphones,1,99.99,2019-06-14 17:21:00,Dallas,TX,75001
210074,AA Batteries (4-pack),2,3.84,2019-06-25 10:06:00,Los Angeles,CA,90001
210075,USB-C Charging Cable,1,11.95,2019-06-07 14:29:00,Los Angeles,CA,90001
210076,AA Batteries (4-pack),1,3.84,2019-06-16 22:58:00,New York City,NY,10001
210077,Wired Headphones,1,11.99,2019-06-15 07:33:00,San Francisco,CA,94016
210078,ThinkPad Laptop,1,999.99,2019-06-08 17:12:00,Portland,OR,97035
210079,LG Dryer,1,600.0,2019-06-10 16:48:00,San Francisco,CA,94016
210080,AAA Batteries (4-pack),1,2.99,2019-06-24 21:20:00,Austin,TX,73301
210081,Bose SoundSport Headphones,1,99.99,2019-06-01 21:29:00,Atlanta,GA,30301
210082,USB-C Charging Cable,1,11.95,2019-06-02 15:26:00,Los Angeles,CA,90001
210083,Lightning Charging Cable,1,14.95,2019-06-05 09:51:00,Boston,MA,02215
210084,ThinkPad Laptop,1,999.99,2019-06-11 18:16:00,Los Angeles,CA,90001
210085,27in FHD Monitor,1,149.99,2019-06-08 19:13:00,Austin,TX,73301
210086,34in Ultrawide Monitor,1,379.99,2019-06-02 21:09:00,San Francisco,CA,94016
210087,Lightning Charging Cable,1,14.95,2019-06-30 12:11:00,San Francisco,CA,94016
210088,Wired Headphones,1,11.99,2019-06-18 18:37:00,Austin,TX,73301
210089,USB-C Charging Cable,1,11.95,2019-06-24 19:10:00,Los Angeles,CA,90001
210090,AAA Batteries (4-pack),3,2.99,2019-06-29 15:43:00,Portland,OR,97035
210091,Macbook Pro Laptop,1,1700.0,2019-06-03 05:39:00,San Francisco,CA,94016
210092,USB-C Charging Cable,1,11.95,2019-06-02 19:52:00,San Francisco,CA,94016
210093,Apple Airpods Headphones,1,150.0,2019-06-04 08:52:00,San Francisco,CA,94016
210094,AAA Batteries (4-pack),1,2.99,2019-06-06 11:55:00,Austin,TX,73301
210095,AAA Batteries (4-pack),2,2.99,2019-06-27 14:01:00,Atlanta,GA,30301
210096,27in FHD Monitor,1,149.99,2019-06-10 10:17:00,Atlanta,GA,30301
210097,Lightning Charging Cable,1,14.95,2019-06-07 12:26:00,Seattle,WA,98101
210098,AAA Batteries (4-pack),1,2.99,2019-06-06 00:11:00,San Francisco,CA,94016
210099,Lightning Charging Cable,2,14.95,2019-06-17 20:56:00,Seattle,WA,98101
210100,Apple Airpods Headphones,1,150.0,2019-06-27 09:30:00,New York City,NY,10001
210101,Vareebadd Phone,1,400.0,2019-06-05 13:53:00,Los Angeles,CA,90001
210102,Wired Headphones,1,11.99,2019-06-17 09:05:00,San Francisco,CA,94016
210103,Google Phone,1,600.0,2019-06-01 17:58:00,Los Angeles,CA,90001
210104,Bose SoundSport Headphones,1,99.99,2019-06-14 16:51:00,Los Angeles,CA,90001
210105,AA Batteries (4-pack),3,3.84,2019-06-19 20:22:00,Boston,MA,02215
210106,Wired Headphones,2,11.99,2019-06-12 20:04:00,Austin,TX,73301
210107,Lightning Charging Cable,1,14.95,2019-06-13 07:19:00,Los Angeles,CA,90001
210108,27in FHD Monitor,1,149.99,2019-06-25 12:37:00,San Francisco,CA,94016
210109,Lightning Charging Cable,1,14.95,2019-06-24 12:04:00,Boston,MA,02215
210110,Apple Airpods Headphones,1,150.0,2019-06-13 18:26:00,Portland,OR,97035
210111,Lightning Charging Cable,1,14.95,2019-06-12 20:58:00,Boston,MA,02215
210112,USB-C Charging Cable,1,11.95,2019-06-05 21:44:00,San Francisco,CA,94016
210113,USB-C Charging Cable,1,11.95,2019-06-30 18:44:00,Seattle,WA,98101
210114,Wired Headphones,1,11.99,2019-06-20 07:19:00,San Francisco,CA,94016
210115,Apple Airpods Headphones,1,150.0,2019-06-04 19:16:00,Boston,MA,02215
210116,Bose SoundSport Headphones,1,99.99,2019-06-13 21:52:00,San Francisco,CA,94016
210117,Bose SoundSport Headphones,1,99.99,2019-06-25 17:23:00,New York City,NY,10001
210118,Bose SoundSport Headphones,1,99.99,2019-06-23 12:29:00,San Francisco,CA,94016
210119,Wired Headphones,2,11.99,2019-06-24 18:02:00,Los Angeles,CA,90001
210120,AA Batteries (4-pack),1,3.84,2019-06-28 11:00:00,Dallas,TX,75001
210121,Wired Headphones,1,11.99,2019-06-10 17:13:00,Boston,MA,02215
210122,AA Batteries (4-pack),1,3.84,2019-06-27 21:23:00,Dallas,TX,75001
210123,AAA Batteries (4-pack),1,2.99,2019-06-01 22:36:00,San Francisco,CA,94016
210124,Wired Headphones,1,11.99,2019-06-13 10:16:00,Portland,ME,04101
210125,Apple Airpods Headphones,1,150.0,2019-06-01 11:02:00,Boston,MA,02215
210126,20in Monitor,1,109.99,2019-06-21 18:51:00,Los Angeles,CA,90001
210127,AA Batteries (4-pack),1,3.84,2019-06-15 11:23:00,San Francisco,CA,94016
210128,Lightning Charging Cable,1,14.95,2019-06-08 07:20:00,New York City,NY,10001
210129,USB-C Charging Cable,1,11.95,2019-06-11 12:13:00,Atlanta,GA,30301
210130,AAA Batteries (4-pack),5,2.99,2019-06-11 10:26:00,San Francisco,CA,94016
210131,AA Batteries (4-pack),1,3.84,2019-06-29 10:16:00,San Francisco,CA,94016
210132,Apple Airpods Headphones,2,150.0,2019-06-18 21:24:00,San Francisco,CA,94016
210133,AA Batteries (4-pack),2,3.84,2019-06-26 19:19:00,Seattle,WA,98101
210134,AA Batteries (4-pack),1,3.84,2019-06-17 11:40:00,Portland,OR,97035
210135,Wired Headphones,2,11.99,2019-06-26 23:56:00,San Francisco,CA,94016
210136,Wired Headphones,1,11.99,2019-06-12 22:13:00,Dallas,TX,75001
210137,AA Batteries (4-pack),1,3.84,2019-06-18 20:05:00,Los Angeles,CA,90001
210138,27in 4K Gaming Monitor,1,389.99,2019-06-25 17:58:00,San Francisco,CA,94016
210139,AA Batteries (4-pack),1,3.84,2019-06-02 20:55:00,Boston,MA,02215
210140,AA Batteries (4-pack),1,3.84,2019-06-18 13:54:00,Los Angeles,CA,90001
210141,Bose SoundSport Headphones,1,99.99,2019-06-15 18:45:00,Los Angeles,CA,90001
210142,Flatscreen TV,1,300.0,2019-06-24 18:26:00,San Francisco,CA,94016
210143,Bose SoundSport Headphones,1,99.99,2019-06-25 10:05:00,Atlanta,GA,30301
210144,27in 4K Gaming Monitor,1,389.99,2019-06-17 15:19:00,Portland,OR,97035
210144,AA Batteries (4-pack),1,3.84,2019-06-17 15:19:00,Portland,OR,97035
210145,20in Monitor,1,109.99,2019-06-28 22:20:00,Atlanta,GA,30301
210146,AA Batteries (4-pack),1,3.84,2019-06-25 20:20:00,San Francisco,CA,94016
210147,Bose SoundSport Headphones,1,99.99,2019-06-12 22:37:00,Austin,TX,73301
210148,20in Monitor,1,109.99,2019-06-16 07:24:00,Atlanta,GA,30301
210148,Wired Headphones,1,11.99,2019-06-16 07:24:00,Atlanta,GA,30301
210149,USB-C Charging Cable,1,11.95,2019-06-14 17:09:00,Atlanta,GA,30301
210150,27in FHD Monitor,1,149.99,2019-06-11 13:10:00,San Francisco,CA,94016
210151,USB-C Charging Cable,1,11.95,2019-06-10 21:51:00,Los Angeles,CA,90001
210152,AAA Batteries (4-pack),2,2.99,2019-06-20 22:11:00,Portland,OR,97035
210153,Lightning Charging Cable,2,14.95,2019-06-09 14:58:00,New York City,NY,10001
210154,iPhone,1,700.0,2019-06-02 16:07:00,New York City,NY,10001
210155,AAA Batteries (4-pack),1,2.99,2019-06-08 18:33:00,New York City,NY,10001
210156,USB-C Charging Cable,1,11.95,2019-06-02 11:37:00,Los Angeles,CA,90001
210157,AA Batteries (4-pack),1,3.84,2019-06-20 08:46:00,San Francisco,CA,94016
210158,27in 4K Gaming Monitor,1,389.99,2019-06-12 11:50:00,San Francisco,CA,94016
210159,Wired Headphones,1,11.99,2019-06-12 13:43:00,Dallas,TX,75001
210160,Macbook Pro Laptop,1,1700.0,2019-06-18 13:22:00,New York City,NY,10001
210161,Apple Airpods Headphones,1,150.0,2019-06-27 19:24:00,Boston,MA,02215
210162,Macbook Pro Laptop,1,1700.0,2019-06-20 21:02:00,Seattle,WA,98101
210163,USB-C Charging Cable,1,11.95,2019-06-16 13:57:00,San Francisco,CA,94016
210164,AAA Batteries (4-pack),1,2.99,2019-06-06 20:05:00,Portland,OR,97035
210165,27in FHD Monitor,1,149.99,2019-06-18 16:43:00,Los Angeles,CA,90001
210166,Bose SoundSport Headphones,1,99.99,2019-06-21 21:33:00,Austin,TX,73301
210167,Apple Airpods Headphones,1,150.0,2019-06-23 14:57:00,Dallas,TX,75001
210168,USB-C Charging Cable,1,11.95,2019-06-09 11:28:00,Seattle,WA,98101
210169,AA Batteries (4-pack),1,3.84,2019-06-26 19:04:00,San Francisco,CA,94016
210170,Vareebadd Phone,1,400.0,2019-06-05 20:00:00,Seattle,WA,98101
210171,Google Phone,1,600.0,2019-06-30 13:59:00,New York City,NY,10001
210172,USB-C Charging Cable,1,11.95,2019-06-15 20:59:00,New York City,NY,10001
210173,20in Monitor,1,109.99,2019-06-29 02:07:00,Boston,MA,02215
210174,27in FHD Monitor,1,149.99,2019-06-05 15:22:00,San Francisco,CA,94016
210175,AAA Batteries (4-pack),1,2.99,2019-06-26 13:56:00,Austin,TX,73301
210176,Google Phone,1,600.0,2019-06-28 17:53:00,Los Angeles,CA,90001
210177,Wired Headphones,1,11.99,2019-06-26 19:23:00,Los Angeles,CA,90001
210178,34in Ultrawide Monitor,1,379.99,2019-06-14 20:06:00,Boston,MA,02215
210179,Google Phone,1,600.0,2019-06-07 15:42:00,Boston,MA,02215
210180,27in FHD Monitor,1,149.99,2019-06-18 18:59:00,New York City,NY,10001
210181,iPhone,1,700.0,2019-06-01 10:30:00,Dallas,TX,75001
210182,AA Batteries (4-pack),1,3.84,2019-06-20 17:56:00,Portland,OR,97035
210183,AAA Batteries (4-pack),2,2.99,2019-06-09 01:53:00,Boston,MA,02215
210184,Wired Headphones,1,11.99,2019-06-27 21:49:00,San Francisco,CA,94016
210185,iPhone,1,700.0,2019-06-27 08:16:00,Portland,OR,97035
210186,USB-C Charging Cable,1,11.95,2019-06-04 15:47:00,San Francisco,CA,94016
210187,Lightning Charging Cable,2,14.95,2019-06-28 15:36:00,Boston,MA,02215
210188,AAA Batteries (4-pack),1,2.99,2019-06-11 14:31:00,Boston,MA,02215
210189,iPhone,1,700.0,2019-06-03 17:22:00,New York City,NY,10001
210190,34in Ultrawide Monitor,1,379.99,2019-06-14 11:28:00,Los Angeles,CA,90001
210191,Flatscreen TV,1,300.0,2019-06-27 18:47:00,Atlanta,GA,30301
210192,Apple Airpods Headphones,1,150.0,2019-06-28 20:20:00,Dallas,TX,75001
210193,34in Ultrawide Monitor,1,379.99,2019-06-05 12:36:00,New York City,NY,10001
210194,USB-C Charging Cable,1,11.95,2019-06-30 15:43:00,Los Angeles,CA,90001
210195,Apple Airpods Headphones,1,150.0,2019-06-26 22:50:00,Dallas,TX,75001
210196,AAA Batteries (4-pack),1,2.99,2019-06-28 19:54:00,Seattle,WA,98101
210197,LG Dryer,1,600.0,2019-06-11 18:50:00,San Francisco,CA,94016
210198,27in 4K Gaming Monitor,1,389.99,2019-06-20 20:33:00,Seattle,WA,98101
210199,Google Phone,1,600.0,2019-06-10 11:14:00,San Francisco,CA,94016
210200,34in Ultrawide Monitor,1,379.99,2019-06-14 20:33:00,Dallas,TX,75001
210201,Bose SoundSport Headphones,2,99.99,2019-06-18 07:20:00,Austin,TX,73301
210202,Bose SoundSport Headphones,1,99.99,2019-06-28 13:26:00,Los Angeles,CA,90001
210203,Bose SoundSport Headphones,1,99.99,2019-06-24 17:10:00,Atlanta,GA,30301
210204,Apple Airpods Headphones,1,150.0,2019-06-29 12:20:00,New York City,NY,10001
210205,Flatscreen TV,1,300.0,2019-06-08 16:00:00,San Francisco,CA,94016
210206,Wired Headphones,1,11.99,2019-06-07 17:59:00,Atlanta,GA,30301
210207,Google Phone,1,600.0,2019-06-16 09:47:00,Portland,OR,97035
210207,USB-C Charging Cable,1,11.95,2019-06-16 09:47:00,Portland,OR,97035
210208,USB-C Charging Cable,2,11.95,2019-06-02 19:37:00,Dallas,TX,75001
210209,ThinkPad Laptop,1,999.99,2019-06-09 18:18:00,San Francisco,CA,94016
210210,LG Washing Machine,1,600.0,2019-06-26 19:07:00,Boston,MA,02215
210211,AA Batteries (4-pack),1,3.84,2019-06-20 12:33:00,Austin,TX,73301
210212,AA Batteries (4-pack),1,3.84,2019-06-29 11:22:00,Los Angeles,CA,90001
210213,Bose SoundSport Headphones,1,99.99,2019-06-05 11:53:00,Los Angeles,CA,90001
210214,27in FHD Monitor,1,149.99,2019-06-18 20:00:00,Los Angeles,CA,90001
210215,AAA Batteries (4-pack),1,2.99,2019-06-28 20:01:00,Atlanta,GA,30301
210216,AAA Batteries (4-pack),1,2.99,2019-06-14 18:52:00,Atlanta,GA,30301
210217,20in Monitor,1,109.99,2019-06-16 16:58:00,Atlanta,GA,30301
210218,Lightning Charging Cable,1,14.95,2019-06-01 12:12:00,New York City,NY,10001
210219,USB-C Charging Cable,1,11.95,2019-06-12 13:55:00,Los Angeles,CA,90001
210220,AAA Batteries (4-pack),1,2.99,2019-06-24 14:05:00,Portland,OR,97035
210221,20in Monitor,1,109.99,2019-06-11 11:27:00,Boston,MA,02215
210222,34in Ultrawide Monitor,1,379.99,2019-06-16 10:57:00,Los Angeles,CA,90001
210223,AAA Batteries (4-pack),1,2.99,2019-06-24 09:30:00,New York City,NY,10001
210224,Apple Airpods Headphones,1,150.0,2019-06-09 20:57:00,Atlanta,GA,30301
210225,USB-C Charging Cable,1,11.95,2019-06-01 16:58:00,Seattle,WA,98101
210226,Flatscreen TV,1,300.0,2019-06-05 08:34:00,San Francisco,CA,94016
210227,USB-C Charging Cable,1,11.95,2019-06-27 09:50:00,Dallas,TX,75001
