Order ID,Product,Quantity Ordered,Price Each,Order Date,City,State,ZIP Code
150558,Wired Headphones,1,11.99,2019-02-04 16:09:00,Boston,MA,02215
150559,Apple Airpods Headphones,1,150.0,2019-02-07 23:41:00,Boston,MA,02215
150560,Apple Airpods Headphones,1,150.0,2019-02-05 14:29:00,San Francisco,CA,94016
150561,Wired Headphones,1,11.99,2019-02-22 17:55:00,New York City,NY,10001
150562,27in 4K Gaming Monitor,1,389.99,2019-02-16 20:07:00,Atlanta,GA,30301
150563,iPhone,1,700.0,2019-02-20 02:09:00,San Francisco,CA,94016
150564,USB-C Charging Cable,1,11.95,2019-02-28 13:55:00,Atlanta,GA,30301
150565,Wired Headphones,1,11.99,2019-02-24 19:08:00,Seattle,WA,98101
150566,27in FHD Monitor,1,149.99,2019-02-21 18:30:00,Los Angeles,CA,90001
150567,Apple Airpods Headphones,1,150.0,2019-02-26 16:12:00,Dallas,TX,75001
150568,Wired Headphones,1,11.99,2019-02-15 22:49:00,New York City,NY,10001
150569,AA Batteries (4-pack),3,3.84,2019-02-04 13:11:00,Seattle,WA,98101
150570,Wired Headphones,1,11.99,2019-02-18 18:12:00,San Francisco,CA,94016
150571,Lightning Charging Cable,1,14.95,2019-02-23 22:41:00,San Francisco,CA,94016
150572,27in FHD Monitor,1,149.99,2019-02-06 07:38:00,Atlanta,GA,30301
150573,Apple Airpods Headphones,1,150.0,2019-02-25 11:32:00,Los Angeles,CA,90001
150574,Lightning Charging Cable,1,14.95,2019-02-17 19:51:00,Portland,OR,97035
150575,AA Batteries (4-pack),1,3.84,2019-02-10 11:44:00,Los Angeles,CA,90001
150576,Bose SoundSport Headphones,1,99.99,2019-02-02 01:33:00,San Francisco,CA,94016
150577,AA Batteries (4-pack),1,3.84,2019-02-25 13:27:00,Seattle,WA,98101
150578,USB-C Charging Cable,1,11.95,2019-02-06 19:05:00,San Francisco,CA,94016
150579,USB-C Charging Cable,1,11.95,2019-02-27 20:11:00,Los Angeles,CA,90001
150580,AA Batteries (4-pack),1,3.84,2019-02-11 22:06:00,New York City,NY,10001
150581,AA Batteries (4-pack),1,3.84,2019-02-21 19:51:00,Seattle,WA,98101
150582,iPhone,1,700.0,2019-02-16 23:38:00,Seattle,WA,98101
150582,Lightning Charging Cable,1,14.95,2019-02-16 23:38:00,Seattle,WA,98101
150583,27in FHD Monitor,1,149.99,2019-02-01 20:56:00,Seattle,WA,98101
150584,AAA Batteries (4-pack),1,2.99,2019-02-24 21:41:00,Boston,MA,02215
150585,USB-C Charging Cable,1,11.95,2019-02-16 14:04:00,Seattle,WA,98101
150586,Apple Airpods Headphones,1,150.0,2019-02-12 19:25:00,San Francisco,CA,94016
150587,Lightning Charging Cable,1,14.95,2019-02-11 17:43:00,Seattle,WA,98101
150588,AAA Batteries (4-pack),2,2.99,2019-02-09 09:33:00,Los Angeles,CA,90001
150589,Flatscreen TV,1,300.0,2019-02-24 12:02:00,San Francisco,CA,94016
150590,Apple Airpods Headphones,1,150.0,2019-02-08 09:35:00,San Francisco,CA,94016
150590,AAA Batteries (4-pack),1,2.99,2019-02-08 09:35:00,San Francisco,CA,94016
150591,AAA Batteries (4-pack),1,2.99,2019-02-12 15:29:00,Portland,OR,97035
150592,USB-C Charging Cable,1,11.95,2019-02-02 09:27:00,Los Angeles,CA,90001
150593,Bose SoundSport Headphones,1,99.99,2019-02-15 16:58:00,New York City,NY,10001
150594,USB-C Charging Cable,1,11.95,2019-02-19 18:54:00,San Francisco,CA,94016
150595,USB-C Charging Cable,1,11.95,2019-02-12 06:12:00,San Francisco,CA,94016
150596,AAA Batteries (4-pack),1,2.99,2019-02-07 14:38:00,Dallas,TX,75001
150597,USB-C Charging Cable,1,11.95,2019-02-18 16:08:00,Boston,MA,02215
150598,Wired Headphones,1,11.99,2019-02-21 15:25:00,Boston,MA,02215
150599,20in Monitor,1,109.99,2019-02-19 12:08:00,Atlanta,GA,30301
150600,AA Batteries (4-pack),1,3.84,2019-02-11 00:57:00,San Francisco,CA,94016
150601,AAA Batteries (4-pack),2,2.99,2019-02-16 13:24:00,Atlanta,GA,30301
150602,Apple Airpods Headphones,1,150.0,2019-02-11 09:44:00,Los Angeles,CA,90001
150603,USB-C Charging Cable,1,11.95,2019-02-18 14:44:00,Seattle,WA,98101
150604,AA Batteries (4-pack),1,3.84,2019-02-26 17:09:00,Atlanta,GA,30301
150605,USB-C Charging Cable,1,11.95,2019-02-06 14:27:00,San Francisco,CA,94016
150606,AA Batteries (4-pack),1,3.84,2019-02-28 10:17:00,Atlanta,GA,30301
150607,Lightning Charging Cable,1,14.95,2019-02-27 19:36:00,San Francisco,CA,94016
150608,ThinkPad Laptop,1,999.99,2019-02-20 11:53:00,San Francisco,CA,94016
150609,USB-C Charging Cable,1,11.95,2019-02-09 20:23:00,New York City,NY,10001
150610,27in FHD Monitor,1,149.99,2019-02-19 10:42:00,Boston,MA,02215
150611,AAA Batteries (4-pack),1,2.99,2019-02-04 16:49:00,Portland,OR,97035
150612,USB-C Charging Cable,1,11.95,2019-02-28 20:14:00,Los Angeles,CA,90001
150613,AA Batteries (4-pack),1,3.84,2019-02-08 13:05:00,Los Angeles,CA,90001
150614,AA Batteries (4-pack),2,3.84,2019-02-05 17:18:00,Boston,MA,02215
150615,27in FHD Monitor,1,149.99,2019-02-27 13:34:00,New York City,NY,10001
150616,27in 4K Gaming Monitor,1,389.99,2019-02-05 20:35:00,Portland,OR,97035
150617,Google Phone,1,600.0,2019-02-25 00:02:00,New York City,NY,10001
150617,USB-C Charging Cable,1,11.95,2019-02-25 00:02:00,New York City,NY,10001
150618,USB-C Charging Cable,1,11.95,2019-02-24 12:20:00,Portland,OR,97035
150619,USB-C Charging Cable,1,11.95,2019-02-17 17:23:00,Los Angeles,CA,90001
150620,Apple Airpods Headphones,1,150.0,2019-02-07 15:12:00,Los Angeles,CA,90001
150621,AA Batteries (4-pack),1,3.84,2019-02-05 13:01:00,Boston,MA,02215
150622,34in Ultrawide Monitor,1,379.99,2019-02-12 16:05:00,Boston,MA,02215
150623,iPhone,1,700.0,2019-02-05 22:46:00,Seattle,WA,98101
150624,34in Ultrawide Monitor,1,379.99,2019-02-16 09:59:00,Los Angeles,CA,90001
150625,AAA Batteries (4-pack),1,2.99,2019-02-21 14:54:00,New York City,NY,10001
150626,AA Batteries (4-pack),2,3.84,2019-02-26 23:55:00,Dallas,TX,75001
150627,USB-C Charging Cable,1,11.95,2019-02-17 07:01:00,Portland,OR,97035
150628,Lightning Charging Cable,2,14.95,2019-02-25 17:22:00,San Francisco,CA,94016
150629,AA Batteries (4-pack),1,3.84,2019-02-28 18:17:00,Los Angeles,CA,90001
150630,Apple Airpods Headphones,1,150.0,2019-02-14 09:15:00,Dallas,TX,75001
150631,20in Monitor,1,109.99,2019-02-26 14:12:00,Atlanta,GA,30301
150632,Wired Headphones,1,11.99,2019-02-18 21:48:00,New York City,NY,10001
150633,Wired Headphones,1,11.99,2019-02-09 14:21:00,Los Angeles,CA,90001
150634,USB-C Charging Cable,1,11.95,2019-02-11 17:17:00,New York City,NY,10001
150635,iPhone,1,700.0,2019-02-10 17:43:00,Seattle,WA,98101
150636,USB-C Charging Cable,1,11.95,2019-02-15 11:59:00,Portland,OR,97035
150637,Apple Airpods Headphones,1,150.0,2019-02-02 17:37:00,Austin,TX,73301
150638,AA Batteries (4-pack),1,3.84,2019-02-19 11:04:00,New York City,NY,10001
150639,Lightning Charging Cable,2,14.95,2019-02-19 14:28:00,Atlanta,GA,30301
150640,Vareebadd Phone,1,400.0,2019-02-26 00:07:00,New York City,NY,10001
150641,AAA Batteries (4-pack),1,2.99,2019-02-10 14:57:00,Portland,OR,97035
150642,Lightning Charging Cable,1,14.95,2019-02-27 20:18:00,New York City,NY,10001
150643,Apple Airpods Headphones,1,150.0,2019-02-23 22:12:00,Seattle,WA,98101
150644,Bose SoundSport Headphones,1,99.99,2019-02-17 18:07:00,Dallas,TX,75001
150645,27in 4K Gaming Monitor,1,389.99,2019-02-02 07:06:00,Seattle,WA,98101
150646,27in FHD Monitor,1,149.99,2019-02-10 11:22:00,San Francisco,CA,94016
150647,20in Monitor,1,109.99,2019-02-20 16:34:00,New York City,NY,10001
150648,27in 4K Gaming Monitor,1,389.99,2019-02-07 10:52:00,Los Angeles,CA,90001
150649,27in FHD Monitor,1,149.99,2019-02-15 20:14:00,San Francisco,CA,94016
150650,Bose SoundSport Headphones,1,99.99,2019-02-21 16:43:00,San Francisco,CA,94016
150651,Google Phone,1,600.0,2019-02-02 11:49:00,New York City,NY,10001
150651,USB-C Charging Cable,1,11.95,2019-02-02 11:49:00,New York City,NY,10001
150652,AAA Batteries (4-pack),1,2.99,2019-02-12 10:28:00,Boston,MA,02215
150653,27in FHD Monitor,1,149.99,2019-02-04 11:42:00,Los Angeles,CA,90001
150654,Wired Headphones,1,11.99,2019-02-14 19:10:00,Los Angeles,CA,90001
150655,AAA Batteries (4-pack),1,2.99,2019-02-12 16:15:00,Los Angeles,CA,90001
150656,27in FHD Monitor,1,149.99,2019-02-13 11:59:00,Atlanta,GA,30301
150657,AAA Batteries (4-pack),1,2.99,2019-02-10 16:25:00,Los Angeles,CA,90001
150658,USB-C Charging Cable,1,11.95,2019-02-25 05:30:00,Austin,TX,73301
150659,27in 4K Gaming Monitor,1,389.99,2019-02-11 10:57:00,San Francisco,CA,94016
150660,27in FHD Monitor,1,149.99,2019-02-03 22:41:00,New York City,NY,10001
150661,Wired Headphones,1,11.99,2019-02-21 16:48:00,Atlanta,GA,30301
150662,Wired Headphones,1,11.99,2019-02-01 15:57:00,Dallas,TX,75001
150663,AAA Batteries (4-pack),1,2.99,2019-02-14 03:13:00,Los Angeles,CA,90001
150664,ThinkPad Laptop,1,999.99,2019-02-06 15:58:00,Dallas,TX,75001
150665,AAA Batteries (4-pack),2,2.99,2019-02-10 09:12:00,San Francisco,CA,94016
150666,Wired Headphones,1,11.99,2019-02-05 11:39:00,San Francisco,CA,94016
150667,USB-C Charging Cable,1,11.95,2019-02-27 23:58:00,Dallas,TX,75001
150668,Wired Headphones,1,11.99,2019-02-14 18:09:00,Atlanta,GA,30301
150669,iPhone,1,700.0,2019-02-10 03:20:00,Atlanta,GA,30301
150670,AA Batteries (4-pack),1,3.84,2019-02-28 16:17:00,Portland,ME,04101
150671,Bose SoundSport Headphones,1,99.99,2019-02-09 07:58:00,Boston,MA,02215
150672,USB-C Charging Cable,1,11.95,2019-02-24 14:03:00,Dallas,TX,75001
150673,Bose SoundSport Headphones,1,99.99,2019-02-02 13:50:00,San Francisco,CA,94016
150674,Google Phone,1,600.0,2019-02-21 11:44:00,San Francisco,CA,94016
150674,USB-C Charging Cable,1,11.95,2019-02-21 11:44:00,San Francisco,CA,94016
150674,Wired Headphones,1,11.99,2019-02-21 11:44:00,San Francisco,CA,94016
150675,Lightning Charging Cable,1,14.95,2019-02-24 12:57:00,San Francisco,CA,94016
150676,27in FHD Monitor,1,149.99,2019-02-17 20:37:00,Dallas,TX,75001
150677,ThinkPad Laptop,1,999.99,2019-02-08 18:26:00,New York City,NY,10001
150678,AA Batteries (4-pack),1,3.84,2019-02-17 13:00:00,Los Angeles,CA,90001
150679,Bose SoundSport Headphones,1,99.99,2019-02-17 14:38:00,Seattle,WA,98101
150680,iPhone,1,700.0,2019-02-03 12:49:00,Austin,TX,73301
150681,USB-C Charging Cable,2,11.95,2019-02-17 22:20:00,Seattle,WA,98101
150682,Apple Airpods Headphones,1,150.0,2019-02-15 21:55:00,San Francisco,CA,94016
150683,27in FHD Monitor,1,149.99,2019-02-23 22:28:00,San Francisco,CA,94016
150684,34in Ultrawide Monitor,1,379.99,2019-02-23 18:41:00,San Francisco,CA,94016
150685,Lightning Charging Cable,2,14.95,2019-02-05 13:36:00,Portland,OR,97035
150686,iPhone,1,700.0,2019-02-28 17:39:00,Los Angeles,CA,90001
150687,Wired Headphones,1,11.99,2019-02-27 15:36:00,Los Angeles,CA,90001
150688,Google Phone,1,600.0,2019-02-07 09:30:00,New York City,NY,10001
150688,Wired Headphones,1,11.99,2019-02-07 09:30:00,New York City,NY,10001
150689,AAA Batteries (4-pack),1,2.99,2019-02-24 18:42:00,Los Angeles,CA,90001
150690,AA Batteries (4-pack),1,3.84,2019-02-28 22:41:00,Atlanta,GA,30301
150691,20in Monitor,1,109.99,2019-02-26 00:43:00,New York City,NY,10001
150692,Bose SoundSport Headphones,1,99.99,2019-02-23 19:59:00,Boston,MA,02215
150693,Wired Headphones,1,11.99,2019-02-23 13:45:00,Boston,MA,02215
150694,Apple Airpods Headphones,1,150.0,2019-02-26 20:58:00,Los Angeles,CA,90001
150695,AA Batteries (4-pack),1,3.84,2019-02-07 20:34:00,Atlanta,GA,30301
150696,AA Batteries (4-pack),1,3.84,2019-02-02 13:55:00,Boston,MA,02215
150697,Bose SoundSport Headphones,1,99.99,2019-02-19 09:30:00,Seattle,WA,98101
150698,34in Ultrawide Monitor,1,379.99,2019-02-08 13:19:00,Los Angeles,CA,90001
150699,USB-C Charging Cable,1,11.95,2019-02-06 15:39:00,San Francisco,CA,94016
150700,USB-C Charging Cable,1,11.95,2019-02-03 02:10:00,New York City,NY,10001
150701,ThinkPad Laptop,1,999.99,2019-02-07 20:21:00,Dallas,TX,75001
150702,34in Ultrawide Monitor,1,379.99,2019-02-23 20:58:00,Los Angeles,CA,90001
150703,27in 4K Gaming Monitor,1,389.99,2019-02-03 11:37:00,Boston,MA,02215
150704,27in 4K Gaming Monitor,1,389.99,2019-02-11 17:50:00,Austin,TX,73301
150705,Bose SoundSport Headphones,1,99.99,2019-02-15 19:37:00,New York City,NY,10001
150706,Lightning Charging Cable,1,14.95,2019-02-19 12:11:00,San Francisco,CA,94016
150707,Lightning Charging Cable,1,14.95,2019-02-15 20:50:00,San Francisco,CA,94016
150708,Bose SoundSport Headphones,1,99.99,2019-02-05 14:25:00,Dallas,TX,75001
150709,USB-C Charging Cable,1,11.95,2019-02-16 18:54:00,Boston,MA,02215
150710,27in 4K Gaming Monitor,1,389.99,2019-02-01 10:27:00,San Francisco,CA,94016
150711,Flatscreen TV,1,300.0,2019-02-16 19:16:00,San Francisco,CA,94016
150712,AA Batteries (4-pack),3,3.84,2019-02-19 14:49:00,New York City,NY,10001
150713,AAA Batteries (4-pack),2,2.99,2019-02-01 09:54:00,Dallas,TX,75001
150714,Bose SoundSport Headphones,1,99.99,2019-02-14 20:46:00,Los Angeles,CA,90001
150715,Apple Airpods Headphones,1,150.0,2019-02-28 16:23:00,San Francisco,CA,94016
150716,Bose SoundSport Headphones,1,99.99,2019-02-05 12:53:00,Dallas,TX,75001
150717,USB-C Charging Cable,1,11.95,2019-02-03 19:43:00,Austin,TX,73301
150718,AA Batteries (4-pack),1,3.84,2019-02-20 00:06:00,Atlanta,GA,30301
150719,AAA Batteries (4-pack),1,2.99,2019-02-01 14:44:00,Portland,OR,97035
150720,27in FHD Monitor,1,149.99,2019-02-10 20:23:00,San Francisco,CA,94016
150721,Apple Airpods Headphones,1,150.0,2019-02-14 23:24:00,San Francisco,CA,94016
150722,AA Batteries (4-pack),2,3.84,2019-02-09 17:56:00,Seattle,WA,98101
150723,Lightning Charging Cable,1,14.95,2019-02-20 20:08:00,Los Angeles,CA,90001
150724,34in Ultrawide Monitor,1,379.99,2019-02-14 18:37:00,Seattle,WA,98101
150725,AA Batteries (4-pack),2,3.84,2019-02-27 09:19:00,San Francisco,CA,94016
150726,USB-C Charging Cable,1,11.95,2019-02-09 15:27:00,San Francisco,CA,94016
150727,Apple Airpods Headphones,1,150.0,2019-02-21 13:23:00,San Francisco,CA,94016
150728,Wired Headphones,1,11.99,2019-02-03 12:04:00,New York City,NY,10001
150729,Google Phone,1,600.0,2019-02-08 11:53:00,Boston,MA,02215
150730,USB-C Charging Cable,2,11.95,2019-02-16 11:39:00,San Francisco,CA,94016
150731,Lightning Charging Cable,1,14.95,2019-02-24 04:22:00,Seattle,WA,98101
150732,AA Batteries (4-pack),1,3.84,2019-02-11 13:04:00,San Francisco,CA,94016
150733,27in 4K Gaming Monitor,1,389.99,2019-02-15 00:53:00,Los Angeles,CA,90001
150734,Google Phone,1,600.0,2019-02-13 09:47:00,New York City,NY,10001
150734,USB-C Charging Cable,1,11.95,2019-02-13 09:47:00,New York City,NY,10001
150735,AA Batteries (4-pack),1,3.84,2019-02-13 11:49:00,Boston,MA,02215
150736,Wired Headphones,1,11.99,2019-02-21 19:14:00,Los Angeles,CA,90001
150737,AAA Batteries (4-pack),1,2.99,2019-02-14 13:41:00,Los Angeles,CA,90001
150738,Bose SoundSport Headphones,1,99.99,2019-02-08 21:06:00,Atlanta,GA,30301
150739,Lightning Charging Cable,1,14.95,2019-02-15 12:08:00,Atlanta,GA,30301
150740,34in Ultrawide Monitor,1,379.99,2019-02-08 19:30:00,Portland,OR,97035
150741,Bose SoundSport Headphones,1,99.99,2019-02-11 08:16:00,New York City,NY,10001
150742,Wired Headphones,1,11.99,2019-02-09 23:19:00,San Francisco,CA,94016
150743,AAA Batteries (4-pack),1,2.99,2019-02-17 05:23:00,Los Angeles,CA,90001
150744,34in Ultrawide Monitor,1,379.99,2019-02-07 13:45:00,Atlanta,GA,30301
150745,AA Batteries (4-pack),3,3.84,2019-02-26 10:42:00,San Francisco,CA,94016
150746,AAA Batteries (4-pack),1,2.99,2019-02-01 12:15:00,Los Angeles,CA,90001
150747,USB-C Charging Cable,1,11.95,2019-02-03 11:18:00,San Francisco,CA,94016
150748,AAA Batteries (4-pack),1,2.99,2019-02-27 12:39:00,New York City,NY,10001
150749,Vareebadd Phone,1,400.0,2019-02-19 09:25:00,San Francisco,CA,94016
150750,iPhone,1,700.0,2019-02-05 17:18:00,New York City,NY,10001
150751,USB-C Charging Cable,2,11.95,2019-02-11 18:06:00,Los Angeles,CA,90001
150752,Wired Headphones,1,11.99,2019-02-08 00:08:00,Portland,OR,97035
150753,Lightning Charging Cable,1,14.95,2019-02-28 11:30:00,New York City,NY,10001
150754,AAA Batteries (4-pack),1,2.99,2019-02-27 13:34:00,Austin,TX,73301
150755,AA Batteries (4-pack),1,3.84,2019-02-20 10:25:00,Austin,TX,73301
150756,Bose SoundSport Headphones,1,99.99,2019-02-03 08:16:00,Seattle,WA,98101
150757,USB-C Charging Cable,1,11.95,2019-02-18 18:55:00,San Francisco,CA,94016
150758,iPhone,1,700.0,2019-02-19 09:38:00,Austin,TX,73301
150758,Wired Headphones,1,11.99,2019-02-19 09:38:00,Austin,TX,73301
150759,Lightning Charging Cable,1,14.95,2019-02-03 05:10:00,Boston,MA,02215
150760,AA Batteries (4-pack),2,3.84,2019-02-17 20:04:00,Los Angeles,CA,90001
150761,AAA Batteries (4-pack),1,2.99,2019-02-19 21:47:00,Austin,TX,73301
150762,USB-C Charging Cable,1,11.95,2019-02-15 23:07:00,San Francisco,CA,94016
150763,AA Batteries (4-pack),3,3.84,2019-02-11 22:09:00,New York City,NY,10001
150764,AAA Batteries (4-pack),1,2.99,2019-02-26 11:27:00,New York City,NY,10001
150765,AA Batteries (4-pack),1,3.84,2019-02-13 20:53:00,Seattle,WA,98101
150766,Bose SoundSport Headphones,1,99.99,2019-02-25 12:50:00,San Francisco,CA,94016
150767,Bose SoundSport Headphones,1,99.99,2019-02-01 17:13:00,San Francisco,CA,94016
150768,Lightning Charging Cable,1,14.95,2019-02-26 17:05:00,Los Angeles,CA,90001
150769,Apple Airpods Headphones,1,150.0,2019-02-03 12:41:00,Los Angeles,CA,90001
150770,34in Ultrawide Monitor,1,379.99,2019-02-06 10:02:00,Seattle,WA,98101
150771,AA Batteries (4-pack),1,3.84,2019-02-26 11:16:00,New York City,NY,10001
150772,Bose SoundSport Headphones,1,99.99,2019-02-25 13:19:00,Los Angeles,CA,90001
150773,AA Batteries (4-pack),1,3.84,2019-02-08 11:25:00,New York City,NY,10001
150774,AA Batteries (4-pack),1,3.84,2019-02-21 18:25:00,San Francisco,CA,94016
150775,Lightning Charging Cable,1,14.95,2019-02-16 21:07:00,Seattle,WA,98101
150776,Bose SoundSport Headphones,1,99.99,2019-02-04 16:57:00,Seattle,WA,98101
150777,Lightning Charging Cable,2,14.95,2019-02-14 18:05:00,Los Angeles,CA,90001
150778,Apple Airpods Headphones,1,150.0,2019-02-04 12:18:00,San Francisco,CA,94016
150779,27in FHD Monitor,1,149.99,2019-02-28 15:40:00,San Francisco,CA,94016
150780,Google Phone,1,600.0,2019-02-15 20:54:00,Austin,TX,73301
150781,Bose SoundSport Headphones,1,99.99,2019-02-08 20:23:00,Atlanta,GA,30301
150782,Lightning Charging Cable,1,14.95,2019-02-18 12:26:00,San Francisco,CA,94016
150783,AAA Batteries (4-pack),1,2.99,2019-02-27 23:25:00,San Francisco,CA,94016
150784,AA Batteries (4-pack),1,3.84,2019-02-22 09:55:00,New York City,NY,10001
150785,Apple Airpods Headphones,1,150.0,2019-02-21 18:26:00,Los Angeles,CA,90001
150786,AA Batteries (4-pack),2,3.84,2019-02-06 21:28:00,Atlanta,GA,30301
150787,USB-C Charging Cable,1,11.95,2019-02-19 18:20:00,New York City,NY,10001
150788,Wired Headphones,1,11.99,2019-02-14 16:41:00,New York City,NY,10001
150789,Lightning Charging Cable,1,14.95,2019-02-22 03:03:00,New York City,NY,10001
150790,USB-C Charging Cable,1,11.95,2019-02-11 13:38:00,Seattle,WA,98101
150791,Apple Airpods Headphones,1,150.0,2019-02-19 02:12:00,San Francisco,CA,94016
150792,Wired Headphones,1,11.99,2019-02-19 20:45:00,Boston,MA,02215
150793,ThinkPad Laptop,1,999.99,2019-02-01 13:15:00,Boston,MA,02215
150794,AAA Batteries (4-pack),1,2.99,2019-02-27 18:34:00,Boston,MA,02215
150795,27in 4K Gaming Monitor,1,389.99,2019-02-26 20:05:00,Seattle,WA,98101
150796,AAA Batteries (4-pack),2,2.99,2019-02-23 18:25:00,Atlanta,GA,30301
150797,USB-C Charging Cable,3,11.95,2019-02-18 12:55:00,Atlanta,GA,30301
150798,Macbook Pro Laptop,1,1700.0,2019-02-08 11:56:00,New York City,NY,10001
150799,Bose SoundSport Headphones,1,99.99,2019-02-21 09:55:00,Dallas,TX,75001
150800,USB-C Charging Cable,1,11.95,2019-02-23 20:11:00,Boston,MA,02215
150801,AAA Batteries (4-pack),1,2.99,2019-02-10 12:32:00,Seattle,WA,98101
150802,Google Phone,1,600.0,2019-02-01 11:11:00,Dallas,TX,75001
150803,Bose SoundSport Headphones,1,99.99,2019-02-14 17:22:00,San Francisco,CA,94016
150804,AAA Batteries (4-pack),1,2.99,2019-02-21 14:47:00,New York City,NY,10001
150805,AA Batteries (4-pack),1,3.84,2019-02-27 16:07:00,New York City,NY,10001
